transaction_id,book_title,category,user_id,issue_date,return_date,fine_amount
952,DSA,Data Science,5,2025-02-09,2025-02-16,0
953,DSA,Programming,2,2025-01-25,2025-02-09,50
954,Machine Learning,Tech,116,2025-02-11,2025-02-17,0
955,Machine Learning,Data Science,82,2025-03-12,2025-03-20,0
956,DSA,AI,129,2025-02-24,2025-03-02,0
957,DSA,Tech,99,2025-03-09,2025-03-10,0
958,DBMS,Tech,158,2025-02-13,2025-03-04,90
959,DBMS,Data Science,171,2025-01-01,2025-01-12,10
960,DSA,Tech,92,2025-01-19,2025-01-27,0
961,DBMS,Tech,50,2025-02-12,2025-02-22,0
962,AI Basics,Data Science,169,2025-02-17,2025-02-28,10
963,Operating Systems,Tech,180,2025-01-14,2025-01-25,10
964,DSA,Tech,189,2025-02-27,2025-03-14,50
965,Python,Data Science,34,2025-02-23,2025-03-15,100
966,Operating Systems,Data Science,189,2025-03-25,2025-04-05,10
967,DSA,Programming,159,2025-01-31,2025-02-09,0
968,Machine Learning,Tech,177,2025-01-29,2025-02-05,0
969,Operating Systems,Data Science,91,2025-03-29,2025-04-09,10
970,DBMS,Tech,12,2025-02-16,2025-03-05,70
971,Python,Data Science,158,2025-01-29,2025-02-12,40
972,Python,AI,92,2025-03-10,2025-03-24,40
973,DBMS,Tech,100,2025-03-04,2025-03-12,0
974,AI Basics,Programming,198,2025-01-17,2025-01-30,30
975,DSA,Programming,166,2025-02-19,2025-02-28,0
976,DSA,Data Science,161,2025-02-13,2025-02-25,20
977,AI Basics,AI,150,2025-03-16,2025-03-17,0
978,AI Basics,Data Science,44,2025-03-09,2025-03-22,30
979,AI Basics,AI,176,2025-01-25,2025-02-11,70
980,Operating Systems,Programming,85,2025-01-12,2025-01-16,0
981,Python,Data Science,81,2025-01-26,2025-02-10,50
982,Operating Systems,Data Science,166,2025-02-11,2025-02-25,40
983,AI Basics,AI,170,2025-02-24,2025-03-10,40
984,AI Basics,AI,52,2025-03-27,2025-04-04,0
985,DBMS,Programming,108,2025-02-20,2025-02-24,0
986,Machine Learning,AI,2,2025-01-29,2025-02-01,0
987,Python,Data Science,77,2025-02-19,2025-03-04,30
988,DSA,Tech,21,2025-01-21,2025-02-03,30
989,Operating Systems,Programming,156,2025-03-02,2025-03-04,0
990,AI Basics,Tech,122,2025-03-10,2025-03-25,50
991,AI Basics,Tech,122,2025-03-12,2025-03-22,0
992,Operating Systems,Data Science,116,2025-02-19,2025-02-21,0
993,DBMS,Tech,49,2025-03-23,2025-04-09,70
994,Python,Data Science,190,2025-01-19,2025-02-03,50
995,Machine Learning,Programming,131,2025-02-09,2025-02-21,20
996,DSA,AI,7,2025-02-02,2025-02-18,60
997,DSA,Tech,73,2025-01-17,2025-01-29,20
998,Machine Learning,Tech,170,2025-02-19,2025-03-07,60
999,Python,Programming,64,2025-03-24,2025-03-30,0
1000,Machine Learning,Tech,13,2025-02-19,2025-02-26,0
1,DSA,Tech,182,2025-01-06,2025-01-26,100
2,Machine Learning,AI,145,2025-03-23,2025-03-30,0
3,DBMS,Programming,102,2025-01-23,2025-02-08,60
4,DBMS,AI,19,2025-03-29,2025-04-17,90
5,Machine Learning,Programming,18,2025-02-19,2025-03-03,20
6,DSA,Data Science,42,2025-02-09,2025-02-13,0
7,DBMS,Data Science,140,2025-03-11,2025-03-24,30
8,DSA,Programming,51,2025-01-29,2025-02-17,90
9,DSA,Data Science,71,2025-02-10,2025-02-23,30
10,DSA,Programming,28,2025-02-25,2025-03-06,0
11,Operating Systems,Tech,195,2025-01-11,2025-01-28,70
12,Operating Systems,Tech,41,2025-03-21,2025-03-30,0
13,Operating Systems,Programming,77,2025-02-20,2025-03-03,10
14,Machine Learning,Programming,165,2025-03-23,2025-03-27,0
15,Operating Systems,Tech,57,2025-03-22,2025-04-09,80
16,Python,Tech,50,2025-01-19,2025-01-29,0
17,Machine Learning,AI,48,2025-01-02,2025-01-07,0
18,Operating Systems,Tech,80,2025-01-08,2025-01-25,70
19,Python,Tech,183,2025-01-21,2025-01-22,0
20,Operating Systems,Programming,108,2025-03-03,2025-03-08,0
21,AI Basics,AI,59,2025-04-01,2025-04-20,90
22,Machine Learning,Programming,117,2025-03-29,2025-04-12,40
23,AI Basics,Tech,133,2025-03-14,2025-03-27,30
24,Operating Systems,Programming,13,2025-01-26,2025-01-27,0
25,Python,Programming,83,2025-03-11,2025-03-19,0
26,DBMS,Programming,89,2025-03-20,2025-03-24,0
27,DBMS,Data Science,143,2025-03-19,2025-03-27,0
28,Operating Systems,Programming,89,2025-03-29,2025-04-08,0
29,AI Basics,Data Science,122,2025-01-21,2025-01-26,0
30,DBMS,Data Science,120,2025-03-19,2025-03-25,0
31,AI Basics,Programming,114,2025-03-31,2025-04-20,100
32,Machine Learning,Tech,129,2025-03-25,2025-04-06,20
33,Python,AI,89,2025-02-25,2025-03-06,0
34,Machine Learning,Tech,172,2025-01-17,2025-01-29,20
35,Operating Systems,Tech,85,2025-01-09,2025-01-29,100
36,DSA,Programming,176,2025-01-02,2025-01-18,60
37,DBMS,Data Science,80,2025-02-24,2025-03-14,80
38,DSA,Programming,65,2025-03-24,2025-04-07,40
39,AI Basics,Programming,136,2025-01-07,2025-01-08,0
40,AI Basics,Tech,32,2025-03-21,2025-04-01,10
41,Operating Systems,AI,67,2025-01-27,2025-02-07,10
42,Machine Learning,Tech,106,2025-01-12,2025-01-31,90
43,Python,Programming,73,2025-01-12,2025-01-27,50
44,Machine Learning,Data Science,38,2025-03-28,2025-04-04,0
45,AI Basics,Data Science,134,2025-02-25,2025-03-01,0
46,AI Basics,AI,20,2025-03-15,2025-03-31,60
47,DSA,Programming,156,2025-02-03,2025-02-13,0
48,DBMS,Tech,191,2025-02-24,2025-03-06,0
49,DBMS,Programming,98,2025-02-13,2025-02-21,0
50,AI Basics,Tech,90,2025-03-03,2025-03-11,0
51,Python,AI,177,2025-02-09,2025-03-01,100
52,Machine Learning,AI,151,2025-01-27,2025-02-12,60
53,DBMS,Programming,15,2025-01-21,2025-02-01,10
54,DBMS,AI,174,2025-02-03,2025-02-05,0
55,Machine Learning,Tech,48,2025-03-29,2025-04-07,0
56,Python,Tech,149,2025-02-07,2025-02-20,30
57,Operating Systems,Data Science,114,2025-03-06,2025-03-08,0
58,DBMS,AI,152,2025-02-26,2025-02-28,0
59,DSA,AI,122,2025-01-25,2025-02-06,20
60,DSA,Data Science,24,2025-03-14,2025-03-25,10
61,Operating Systems,AI,66,2025-02-22,2025-03-12,80
62,DSA,Tech,98,2025-03-22,2025-04-05,40
63,Operating Systems,AI,133,2025-03-21,2025-03-29,0
64,Python,Tech,187,2025-02-11,2025-03-02,90
65,AI Basics,Tech,36,2025-01-29,2025-02-01,0
66,DBMS,Tech,50,2025-01-08,2025-01-09,0
67,Machine Learning,Tech,151,2025-03-31,2025-04-16,60
68,Operating Systems,Data Science,181,2025-01-01,2025-01-08,0
69,Machine Learning,AI,154,2025-03-25,2025-04-09,50
70,AI Basics,AI,47,2025-04-01,2025-04-21,100
71,AI Basics,Data Science,176,2025-02-07,2025-02-21,40
72,DBMS,Data Science,95,2025-03-01,2025-03-05,0
73,Machine Learning,Tech,117,2025-02-24,2025-03-06,0
74,AI Basics,Data Science,98,2025-03-31,2025-04-06,0
75,AI Basics,AI,111,2025-03-10,2025-03-21,10
76,DBMS,Programming,110,2025-02-03,2025-02-15,20
77,Python,Data Science,40,2025-03-04,2025-03-11,0
78,DSA,AI,69,2025-03-01,2025-03-20,90
79,DSA,Tech,83,2025-02-26,2025-03-02,0
80,Machine Learning,Programming,67,2025-03-02,2025-03-03,0
81,Machine Learning,Tech,70,2025-03-09,2025-03-28,90
82,Operating Systems,AI,107,2025-01-19,2025-02-04,60
83,AI Basics,AI,17,2025-03-08,2025-03-17,0
84,DSA,AI,170,2025-02-14,2025-02-16,0
85,Operating Systems,Data Science,43,2025-02-14,2025-02-16,0
86,DSA,Programming,178,2025-04-01,2025-04-03,0
87,DBMS,Programming,169,2025-02-18,2025-02-23,0
88,Operating Systems,Tech,53,2025-03-21,2025-04-07,70
89,DSA,Programming,199,2025-01-22,2025-01-29,0
90,DSA,AI,4,2025-02-10,2025-02-15,0
91,Operating Systems,Programming,84,2025-02-25,2025-03-02,0
92,AI Basics,AI,107,2025-02-17,2025-02-20,0
93,DSA,Tech,154,2025-02-19,2025-02-20,0
94,Machine Learning,AI,23,2025-03-16,2025-03-18,0
95,Machine Learning,Programming,93,2025-03-17,2025-03-18,0
96,DBMS,Data Science,122,2025-03-11,2025-03-22,10
97,Python,AI,106,2025-01-01,2025-01-11,0
98,AI Basics,Tech,72,2025-01-14,2025-01-27,30
99,Python,Tech,46,2025-03-15,2025-03-20,0
100,Python,Tech,85,2025-01-09,2025-01-29,100
101,Python,AI,131,2025-03-09,2025-03-21,20
102,Machine Learning,Data Science,131,2025-02-14,2025-02-25,10
103,AI Basics,Data Science,178,2025-03-22,2025-04-09,80
104,Python,Programming,157,2025-03-06,2025-03-14,0
105,Python,Data Science,115,2025-03-05,2025-03-16,10
106,AI Basics,Programming,161,2025-01-26,2025-02-06,10
107,AI Basics,AI,125,2025-03-08,2025-03-19,10
108,Operating Systems,Programming,84,2025-02-27,2025-03-01,0
109,AI Basics,AI,170,2025-03-27,2025-04-04,0
110,AI Basics,Programming,46,2025-03-07,2025-03-25,80
111,Machine Learning,Tech,64,2025-01-29,2025-02-16,80
112,Operating Systems,Tech,97,2025-03-17,2025-03-26,0
113,Machine Learning,Data Science,99,2025-01-31,2025-02-04,0
114,Operating Systems,Tech,168,2025-02-01,2025-02-08,0
115,AI Basics,AI,100,2025-01-31,2025-02-14,40
116,DSA,AI,85,2025-02-20,2025-03-06,40
117,Operating Systems,Data Science,53,2025-03-03,2025-03-20,70
118,DBMS,Programming,191,2025-01-30,2025-02-17,80
119,DBMS,Data Science,42,2025-01-02,2025-01-20,80
120,Machine Learning,Data Science,101,2025-03-09,2025-03-13,0
121,Python,Data Science,49,2025-02-24,2025-03-10,40
122,Python,Programming,156,2025-01-08,2025-01-26,80
123,AI Basics,AI,9,2025-01-22,2025-01-28,0
124,Machine Learning,Tech,99,2025-02-11,2025-02-20,0
125,DSA,AI,175,2025-03-06,2025-03-17,10
126,DBMS,AI,142,2025-01-24,2025-02-03,0
127,Machine Learning,Data Science,196,2025-01-02,2025-01-22,100
128,DSA,AI,63,2025-01-15,2025-01-25,0
129,Machine Learning,AI,97,2025-01-28,2025-02-10,30
130,DBMS,AI,56,2025-01-28,2025-02-04,0
131,Machine Learning,AI,41,2025-03-26,2025-04-15,100
132,DSA,AI,152,2025-03-11,2025-03-22,10
133,DBMS,AI,129,2025-02-19,2025-03-02,10
134,Operating Systems,Programming,196,2025-02-05,2025-02-22,70
135,Machine Learning,AI,145,2025-03-27,2025-04-02,0
136,Operating Systems,Data Science,112,2025-01-14,2025-01-29,50
137,DBMS,Tech,138,2025-02-26,2025-03-17,90
138,DSA,Tech,75,2025-03-01,2025-03-12,10
139,AI Basics,Programming,178,2025-02-05,2025-02-15,0
140,Machine Learning,Tech,156,2025-03-11,2025-03-17,0
141,Operating Systems,Programming,49,2025-01-12,2025-01-19,0
142,AI Basics,Data Science,192,2025-02-04,2025-02-07,0
143,DSA,Tech,49,2025-03-12,2025-03-27,50
144,Machine Learning,Tech,85,2025-03-23,2025-04-12,100
145,DBMS,AI,124,2025-03-28,2025-04-05,0
146,AI Basics,Data Science,86,2025-01-09,2025-01-10,0
147,DBMS,Programming,115,2025-02-27,2025-03-14,50
148,DBMS,Tech,192,2025-02-11,2025-02-27,60
149,DSA,Programming,84,2025-03-14,2025-04-03,100
150,DSA,Programming,31,2025-02-19,2025-02-27,0
151,DBMS,Data Science,94,2025-02-13,2025-02-20,0
152,Machine Learning,Tech,106,2025-03-20,2025-03-24,0
153,Machine Learning,AI,104,2025-03-31,2025-04-01,0
154,AI Basics,AI,122,2025-02-27,2025-03-05,0
155,DBMS,Programming,2,2025-03-19,2025-04-03,50
156,DBMS,Data Science,173,2025-03-22,2025-04-03,20
157,Machine Learning,AI,135,2025-03-19,2025-03-21,0
158,Python,Tech,84,2025-01-30,2025-02-15,60
159,Machine Learning,Data Science,86,2025-03-03,2025-03-19,60
160,Operating Systems,Tech,120,2025-03-08,2025-03-13,0
161,Machine Learning,Programming,2,2025-02-16,2025-02-25,0
162,DSA,Data Science,107,2025-03-19,2025-03-29,0
163,DSA,Data Science,74,2025-03-07,2025-03-26,90
164,DSA,Data Science,134,2025-01-17,2025-02-02,60
165,Operating Systems,Tech,45,2025-01-24,2025-02-09,60
166,DBMS,Programming,84,2025-03-12,2025-03-14,0
167,Python,Programming,129,2025-01-16,2025-01-30,40
168,Machine Learning,Data Science,138,2025-01-27,2025-02-12,60
169,DSA,Data Science,85,2025-03-10,2025-03-14,0
170,AI Basics,Programming,68,2025-01-17,2025-01-22,0
171,Python,AI,148,2025-02-10,2025-02-23,30
172,Python,AI,3,2025-02-15,2025-02-19,0
173,DBMS,Data Science,56,2025-02-09,2025-02-22,30
174,Machine Learning,Programming,168,2025-03-13,2025-03-21,0
175,DBMS,Tech,200,2025-03-16,2025-03-30,40
176,Python,Tech,12,2025-03-24,2025-04-09,60
177,DSA,AI,34,2025-03-13,2025-03-23,0
178,DBMS,Programming,76,2025-02-11,2025-02-21,0
179,Operating Systems,AI,80,2025-03-26,2025-04-09,40
180,Operating Systems,AI,48,2025-01-03,2025-01-10,0
181,Machine Learning,AI,195,2025-03-18,2025-04-05,80
182,Operating Systems,AI,160,2025-04-01,2025-04-15,40
183,DSA,Programming,69,2025-01-02,2025-01-09,0
184,Operating Systems,Programming,4,2025-02-02,2025-02-06,0
185,DBMS,Data Science,71,2025-01-21,2025-02-03,30
186,AI Basics,Tech,55,2025-01-31,2025-02-20,100
187,DBMS,AI,116,2025-03-12,2025-03-19,0
188,Operating Systems,Data Science,120,2025-02-08,2025-02-12,0
189,DSA,Programming,195,2025-03-25,2025-04-13,90
190,DSA,Data Science,133,2025-01-23,2025-02-11,90
191,DBMS,Tech,105,2025-01-06,2025-01-12,0
192,AI Basics,Tech,119,2025-02-11,2025-02-18,0
193,Python,Programming,45,2025-01-18,2025-01-23,0
194,Python,Tech,94,2025-01-15,2025-02-03,90
195,DSA,AI,161,2025-03-07,2025-03-14,0
196,DBMS,Data Science,27,2025-01-28,2025-02-12,50
197,Operating Systems,Data Science,185,2025-02-04,2025-02-22,80
198,AI Basics,Data Science,61,2025-03-10,2025-03-14,0
199,DBMS,Tech,135,2025-03-22,2025-04-07,60
200,DBMS,AI,1,2025-01-25,2025-01-26,0
201,Python,Data Science,156,2025-03-09,2025-03-13,0
202,Python,Programming,143,2025-01-05,2025-01-07,0
203,AI Basics,Programming,2,2025-02-09,2025-02-22,30
204,DBMS,Tech,195,2025-01-28,2025-02-04,0
205,Machine Learning,Programming,73,2025-01-23,2025-01-30,0
206,Operating Systems,Data Science,120,2025-03-16,2025-03-25,0
207,Operating Systems,Programming,33,2025-01-23,2025-01-24,0
208,Machine Learning,Data Science,98,2025-01-14,2025-01-21,0
209,Operating Systems,Data Science,100,2025-03-20,2025-04-09,100
210,Operating Systems,AI,25,2025-03-21,2025-04-05,50
211,AI Basics,AI,175,2025-01-06,2025-01-11,0
212,Operating Systems,AI,176,2025-01-22,2025-02-09,80
213,DBMS,AI,145,2025-02-04,2025-02-21,70
214,Operating Systems,Programming,15,2025-02-17,2025-03-02,30
215,Machine Learning,Programming,39,2025-01-06,2025-01-11,0
216,Machine Learning,AI,194,2025-03-31,2025-04-16,60
217,Machine Learning,Tech,136,2025-02-03,2025-02-09,0
218,AI Basics,Data Science,101,2025-03-22,2025-03-31,0
219,Python,Data Science,23,2025-03-22,2025-03-26,0
220,Operating Systems,Programming,18,2025-02-12,2025-02-27,50
221,Python,Data Science,47,2025-02-12,2025-02-24,20
222,DSA,Data Science,119,2025-01-08,2025-01-12,0
223,Python,AI,188,2025-03-11,2025-03-18,0
224,Operating Systems,Tech,3,2025-02-26,2025-03-10,20
225,Operating Systems,Tech,74,2025-01-24,2025-02-05,20
226,Machine Learning,Tech,165,2025-01-09,2025-01-21,20
227,DBMS,Programming,172,2025-03-30,2025-04-16,70
228,Python,AI,59,2025-02-22,2025-03-01,0
229,Operating Systems,Programming,65,2025-01-05,2025-01-10,0
230,Machine Learning,Programming,73,2025-01-24,2025-01-27,0
231,Machine Learning,Tech,111,2025-02-27,2025-03-03,0
232,DBMS,AI,178,2025-03-24,2025-03-31,0
233,Python,Data Science,175,2025-03-05,2025-03-08,0
234,Operating Systems,Programming,95,2025-02-28,2025-03-07,0
235,DSA,AI,55,2025-02-12,2025-02-28,60
236,AI Basics,AI,78,2025-03-31,2025-04-16,60
237,DSA,AI,38,2025-03-01,2025-03-13,20
238,Operating Systems,Tech,73,2025-03-21,2025-03-24,0
239,AI Basics,Programming,37,2025-03-14,2025-04-03,100
240,Python,Tech,26,2025-03-07,2025-03-24,70
241,Python,Data Science,147,2025-02-28,2025-03-20,100
242,AI Basics,Programming,67,2025-01-23,2025-02-08,60
243,DBMS,Tech,28,2025-02-01,2025-02-04,0
244,DBMS,AI,185,2025-03-16,2025-04-03,80
245,Machine Learning,Tech,136,2025-02-06,2025-02-13,0
246,DBMS,Programming,4,2025-03-27,2025-03-30,0
247,DBMS,Programming,110,2025-02-01,2025-02-21,100
248,DSA,Data Science,181,2025-01-14,2025-01-24,0
249,AI Basics,Data Science,174,2025-02-26,2025-02-28,0
250,DBMS,Tech,106,2025-03-31,2025-04-19,90
251,DSA,Data Science,90,2025-02-10,2025-02-21,10
252,Operating Systems,Tech,68,2025-03-27,2025-04-12,60
253,Operating Systems,Data Science,200,2025-01-10,2025-01-27,70
254,AI Basics,Tech,166,2025-03-31,2025-04-01,0
255,Operating Systems,AI,92,2025-03-20,2025-03-25,0
256,Python,AI,16,2025-02-15,2025-03-02,50
257,AI Basics,Programming,119,2025-03-10,2025-03-11,0
258,Operating Systems,Data Science,106,2025-01-20,2025-01-28,0
259,DSA,Programming,82,2025-02-17,2025-02-26,0
260,DSA,Tech,86,2025-01-27,2025-02-15,90
261,DBMS,Tech,12,2025-03-11,2025-03-23,20
262,AI Basics,Data Science,160,2025-02-20,2025-03-06,40
263,Python,Programming,119,2025-02-19,2025-02-20,0
264,Machine Learning,AI,123,2025-01-05,2025-01-13,0
265,AI Basics,AI,6,2025-03-17,2025-03-28,10
266,DSA,Tech,4,2025-01-03,2025-01-19,60
267,Machine Learning,Programming,1,2025-01-11,2025-01-21,0
268,Machine Learning,Data Science,184,2025-03-03,2025-03-10,0
269,Python,AI,85,2025-03-13,2025-03-19,0
270,AI Basics,Data Science,46,2025-01-26,2025-01-31,0
271,AI Basics,Programming,183,2025-02-25,2025-03-02,0
272,DBMS,AI,159,2025-01-24,2025-02-06,30
273,Python,Data Science,81,2025-02-27,2025-03-16,70
274,DSA,Tech,83,2025-03-30,2025-04-16,70
275,Python,Tech,102,2025-02-11,2025-02-21,0
276,DBMS,Tech,155,2025-03-06,2025-03-17,10
277,Machine Learning,AI,154,2025-01-13,2025-01-31,80
278,DSA,Data Science,166,2025-03-16,2025-03-19,0
279,DSA,Programming,177,2025-01-16,2025-01-17,0
280,DBMS,Tech,98,2025-01-30,2025-02-13,40
281,Operating Systems,Programming,197,2025-03-24,2025-04-10,70
282,AI Basics,AI,162,2025-03-14,2025-03-19,0
283,DSA,AI,28,2025-03-24,2025-04-04,10
284,DBMS,AI,171,2025-02-06,2025-02-24,80
285,DSA,Tech,125,2025-02-19,2025-03-07,60
286,AI Basics,Data Science,163,2025-03-02,2025-03-10,0
287,AI Basics,Data Science,65,2025-02-04,2025-02-22,80
288,DBMS,Data Science,185,2025-03-25,2025-04-14,100
289,DBMS,Data Science,191,2025-03-23,2025-04-12,100
290,AI Basics,Data Science,79,2025-02-26,2025-02-27,0
291,Machine Learning,Programming,105,2025-01-30,2025-02-18,90
292,Python,Tech,72,2025-02-26,2025-03-09,10
293,Machine Learning,Tech,46,2025-03-01,2025-03-08,0
294,DSA,Data Science,183,2025-02-24,2025-03-04,0
295,Machine Learning,Programming,101,2025-01-06,2025-01-20,40
296,Operating Systems,Programming,96,2025-02-15,2025-02-23,0
297,Machine Learning,Tech,129,2025-02-02,2025-02-14,20
298,DSA,AI,129,2025-02-24,2025-03-01,0
299,AI Basics,Data Science,32,2025-01-28,2025-02-17,100
300,DSA,Tech,180,2025-03-17,2025-03-20,0
301,Operating Systems,Tech,135,2025-03-04,2025-03-12,0
302,Python,Tech,177,2025-01-20,2025-01-22,0
303,Python,AI,127,2025-01-28,2025-02-15,80
304,Python,Programming,12,2025-01-27,2025-02-09,30
305,DSA,Programming,142,2025-01-15,2025-02-03,90
306,DSA,Data Science,164,2025-02-19,2025-02-26,0
307,Operating Systems,AI,109,2025-03-09,2025-03-24,50
308,Operating Systems,AI,103,2025-01-10,2025-01-12,0
309,AI Basics,Tech,28,2025-03-03,2025-03-19,60
310,Python,Data Science,75,2025-02-25,2025-03-07,0
311,DBMS,AI,24,2025-03-30,2025-04-12,30
312,Operating Systems,Programming,116,2025-01-30,2025-02-02,0
313,Machine Learning,Programming,8,2025-02-23,2025-02-24,0
314,Operating Systems,Programming,8,2025-02-20,2025-02-24,0
315,AI Basics,AI,125,2025-03-17,2025-03-20,0
316,DSA,AI,85,2025-03-04,2025-03-21,70
317,Machine Learning,Tech,6,2025-03-04,2025-03-17,30
318,DBMS,Tech,145,2025-03-10,2025-03-25,50
319,Python,AI,52,2025-03-11,2025-03-13,0
320,AI Basics,AI,31,2025-03-14,2025-03-29,50
321,AI Basics,AI,169,2025-03-07,2025-03-27,100
322,Python,Programming,188,2025-03-22,2025-04-10,90
323,DSA,Data Science,16,2025-03-23,2025-04-04,20
324,Machine Learning,Programming,38,2025-03-22,2025-04-03,20
325,AI Basics,Programming,78,2025-01-22,2025-02-08,70
326,Python,AI,68,2025-01-13,2025-02-02,100
327,DBMS,Data Science,179,2025-03-01,2025-03-19,80
328,DSA,Programming,131,2025-01-27,2025-02-02,0
329,AI Basics,AI,48,2025-02-15,2025-02-25,0
330,AI Basics,AI,59,2025-02-18,2025-03-08,80
331,Operating Systems,AI,99,2025-03-09,2025-03-13,0
332,DBMS,Tech,50,2025-03-21,2025-03-26,0
333,Machine Learning,Data Science,181,2025-03-19,2025-03-31,20
334,DSA,AI,124,2025-03-03,2025-03-05,0
335,Operating Systems,Data Science,103,2025-03-10,2025-03-24,40
336,Operating Systems,Tech,104,2025-01-06,2025-01-24,80
337,Operating Systems,Data Science,116,2025-01-26,2025-01-30,0
338,DBMS,Tech,83,2025-01-13,2025-01-29,60
339,DSA,Tech,38,2025-03-28,2025-04-07,0
340,AI Basics,AI,89,2025-02-22,2025-03-05,10
341,DBMS,AI,79,2025-01-31,2025-02-19,90
342,DSA,Programming,69,2025-02-06,2025-02-07,0
343,Machine Learning,Programming,196,2025-01-29,2025-02-14,60
344,AI Basics,Tech,98,2025-03-31,2025-04-14,40
345,DBMS,Data Science,90,2025-01-25,2025-02-04,0
346,Python,AI,144,2025-03-29,2025-04-06,0
347,Python,Programming,165,2025-01-16,2025-01-27,10
348,AI Basics,Tech,44,2025-02-17,2025-02-26,0
349,Python,Programming,163,2025-01-12,2025-01-18,0
350,DSA,Tech,133,2025-03-08,2025-03-17,0
351,DBMS,Data Science,100,2025-03-26,2025-04-04,0
352,DSA,Tech,169,2025-01-16,2025-01-24,0
353,Machine Learning,Tech,19,2025-02-24,2025-02-26,0
354,Python,AI,8,2025-02-23,2025-03-12,70
355,AI Basics,Programming,33,2025-03-11,2025-03-17,0
356,DBMS,Data Science,12,2025-02-25,2025-03-04,0
357,DBMS,AI,27,2025-02-13,2025-03-01,60
358,Python,Data Science,149,2025-03-31,2025-04-13,30
359,AI Basics,Programming,155,2025-03-06,2025-03-16,0
360,DBMS,AI,192,2025-03-03,2025-03-08,0
361,DSA,Data Science,88,2025-01-18,2025-02-02,50
362,AI Basics,Tech,108,2025-03-21,2025-03-30,0
363,Machine Learning,Programming,63,2025-02-04,2025-02-14,0
364,AI Basics,Programming,99,2025-01-14,2025-01-26,20
365,AI Basics,Tech,10,2025-01-08,2025-01-11,0
366,Operating Systems,Tech,106,2025-02-28,2025-03-11,10
367,AI Basics,Tech,42,2025-02-17,2025-02-20,0
368,Python,AI,173,2025-02-11,2025-02-17,0
369,Python,AI,10,2025-03-01,2025-03-16,50
370,Operating Systems,AI,146,2025-02-01,2025-02-18,70
371,DBMS,Tech,90,2025-01-20,2025-01-26,0
372,DBMS,AI,154,2025-01-27,2025-02-06,0
373,DBMS,Tech,49,2025-01-16,2025-01-26,0
374,DSA,Tech,144,2025-01-25,2025-01-29,0
375,Machine Learning,Tech,54,2025-03-10,2025-03-29,90
376,AI Basics,Tech,179,2025-03-11,2025-03-20,0
377,DSA,AI,166,2025-02-03,2025-02-17,40
378,Python,Data Science,61,2025-01-20,2025-01-22,0
379,Operating Systems,Tech,138,2025-01-20,2025-01-27,0
380,Operating Systems,Tech,128,2025-01-18,2025-01-27,0
381,AI Basics,Data Science,113,2025-01-03,2025-01-06,0
382,DSA,Programming,39,2025-02-27,2025-03-04,0
383,AI Basics,Programming,166,2025-03-19,2025-04-04,60
384,AI Basics,Data Science,189,2025-02-05,2025-02-11,0
385,DBMS,Programming,126,2025-04-01,2025-04-15,40
386,DSA,AI,139,2025-01-14,2025-01-21,0
387,Operating Systems,Data Science,104,2025-01-11,2025-01-17,0
388,AI Basics,Programming,179,2025-03-31,2025-04-14,40
389,DSA,Programming,116,2025-03-05,2025-03-18,30
390,Python,Data Science,49,2025-03-24,2025-04-04,10
391,AI Basics,AI,163,2025-01-16,2025-02-03,80
392,AI Basics,AI,115,2025-01-08,2025-01-28,100
393,Operating Systems,Tech,199,2025-01-31,2025-02-08,0
394,Machine Learning,Data Science,109,2025-01-10,2025-01-20,0
395,Operating Systems,Tech,167,2025-02-28,2025-03-11,10
396,DBMS,AI,90,2025-01-09,2025-01-16,0
397,Machine Learning,Tech,131,2025-01-04,2025-01-16,20
398,DSA,AI,18,2025-02-15,2025-03-05,80
399,AI Basics,Data Science,1,2025-02-11,2025-02-12,0
400,Machine Learning,AI,197,2025-01-01,2025-01-14,30
401,DBMS,Tech,163,2025-03-24,2025-04-11,80
402,Python,Data Science,52,2025-02-26,2025-03-13,50
403,Python,AI,106,2025-02-14,2025-02-21,0
404,DBMS,AI,104,2025-03-03,2025-03-10,0
405,DSA,Tech,125,2025-03-31,2025-04-02,0
406,DSA,Tech,138,2025-03-16,2025-03-20,0
407,Python,Data Science,67,2025-01-30,2025-02-18,90
408,Machine Learning,Programming,69,2025-01-04,2025-01-15,10
409,Machine Learning,Tech,112,2025-03-14,2025-03-22,0
410,DSA,Tech,98,2025-03-25,2025-04-03,0
411,DSA,Tech,153,2025-01-15,2025-02-03,90
412,Machine Learning,Tech,139,2025-01-01,2025-01-20,90
413,AI Basics,Programming,140,2025-02-18,2025-02-27,0
414,DBMS,Programming,66,2025-01-06,2025-01-23,70
415,AI Basics,Tech,119,2025-01-08,2025-01-19,10
416,AI Basics,Tech,182,2025-03-16,2025-04-04,90
417,Operating Systems,Programming,69,2025-01-03,2025-01-14,10
418,DBMS,AI,108,2025-02-28,2025-03-17,70
419,AI Basics,Programming,89,2025-04-01,2025-04-20,90
420,DBMS,Tech,31,2025-02-26,2025-03-07,0
421,Python,Programming,118,2025-01-21,2025-02-03,30
422,DSA,Tech,173,2025-03-08,2025-03-22,40
423,Operating Systems,Programming,113,2025-03-10,2025-03-25,50
424,Operating Systems,Tech,101,2025-01-30,2025-02-05,0
425,Operating Systems,AI,159,2025-02-09,2025-02-10,0
426,DSA,AI,12,2025-01-25,2025-02-05,10
427,Operating Systems,Tech,196,2025-01-13,2025-01-31,80
